1,0,0,-0.0001713315021688965,0,0,0,0,0,0,0
2,0.002055953721358554,1.689584553700798e-08,-0.0001713254260018448,0,0,0,0,0,0,0
3,0.004625663001583986,5.074508118415865e-08,-0.000171298548013145,0,0,0,0,0,0,0
4,0.007194947433869826,8.459431683130932e-08,-0.0001712791244478298,0,0,0,0,0,0,0
5,0.009250296927243789,8.459431683130931e-08,-0.0001712791244478303,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,-0.408275435517645,2.447342615807429,4.074536263942719e-09,0.408275435517645,-2.447342615807429,29.36811138619669
0,0,0,0,2,-0.6543531139893285,3.039208613219671,-29.16999492258765,0.6543531139893285,-3.039208613219671,74.75812412146479
0,0,0,0,3,-0.6543531139893284,-4.960791386489291,-74.75812412204687,0.6543531139893284,4.960791386489291,0.3462533259298652
0,0,0,0,4,4.440892098500626e-16,2.91038304567337e-10,3.026798367500305e-09,-4.440892098500626e-16,-2.91038304567337e-10,4.656612873077393e-10
0,0,0,0,5,2.642821089909013,-0.004072379339296744,-0.2011875042203543,-2.642821089909013,0.004072379339296744,-0.102265428942776
0,0,0,0,6,2.4226928171115,-0.002510956114849083,-0.1450658219910768,-2.4226928171115,0.002510956114849083,-0.05035287820021721
0,0,0,0,7,0.6409721971643926,-0.003771839259949922,-0.1981164638836481,-0.6409721971643926,0.003771839259949922,-0.1069567903687805
