1,0.0655989639388925,0,0.001543662002603155,0,0,0,0,0,0,0
2,0.02614296315235585,-1.855157354103268e-07,0.001543662002603157,0,0,0,0,0,0,0
3,0.02392008946111961,-1.853141055781159e-07,0.001543662735823457,0,0,0,0,0,0,0
4,0.002247019318324336,-1.833482147140603e-07,0.001543666401410685,0,0,0,0,0,0,0
5,-0.01775889724395815,-1.833482147140604e-07,0.001543666401410686,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,2.104623760276521,2.328306436538696e-10,4.656612873077393e-10,-2.104623760276521,-2.328306436538696e-10,3.725290298461914e-09
0,0,0,0,2,-0.04060194727500033,14.03554749488831,-4.660633079707623,0.04060194727500033,-14.03554749488831,24.87182165682316
0,0,0,0,3,-0.04060194727500566,-2.464452884159982,-24.87182131130248,0.04060194727500566,2.464452884159982,-9.729097189381719
0,0,0,0,4,8.881784197001252e-16,0,-2.793967723846436e-09,-8.881784197001252e-16,0,0
0,0,0,0,5,1.247149478113029,0.07009935013560323,4.883590834791901,-1.247149478113029,-0.07009935013560323,2.441791254378635
0,0,0,0,6,1.22038482650091,0.06887114794061085,4.845506355190261,-1.22038482650091,-0.06887114794061085,2.430064791964408
0,0,0,0,7,14.19838989519825,0.0653711677779869,4.660633375076969,-14.19838989519825,-0.0653711677779869,2.245198694855453
