1,0,0,0.001095921039199767,0,0,0,0,0,0,0
2,-0.01314887119140038,-7.84154031732895e-09,0.001095582616209181,0,0,0,0,0,0,0
3,-0.02629454732359088,-6.661074330489482e-08,0.001095385326861232,0,0,0,0,0,0,0
4,-0.03943864514099783,-1.253799462924607e-07,0.001095319563745254,0,0,0,0,0,0,0
5,-0.05258247990594091,-1.253799462924607e-07,0.001095319563745257,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0.1894849406130161,30.357542877784,999.9999999944121,-0.1894849406130161,-30.357542877784,-635.709485463798
0,0,0,0,2,1.420113713292289,26.48789523006417,635.7094854777679,-1.420113713292289,-26.48789523006417,-317.8547427114099
0,0,0,0,3,1.420113713292288,26.48789522657171,317.8547427076846,-1.420113713292288,-26.48789522657171,3.725290298461914e-09
0,0,0,0,4,0,-3.492459654808044e-09,-1.396983861923218e-08,0,3.492459654808044e-09,-5.587935447692871e-09
0,0,0,0,5,-13.40671704023962,9.751492570719833e-05,0,13.40671704023962,-9.751492570719833e-05,0.007851521352764628
0,0,0,0,6,-13.19230757393369,-0.0006094492728430101,0,13.19230757393369,0.0006094492728430101,-0.04946762043402757
0,0,0,0,7,-4.060618170396629,0.0004268702109300193,0,4.060618170396629,-0.0004268702109300193,0.03606010482184582
