1,0.1431293753717457,0,0.002725266996266924,0,0,0,0,0,0,0
2,0.07347155094716308,-1.220496692947564e-06,0.002725266996266925,0,0,0,0,0,0,0
3,0.036843531621387,-1.428059415661531e-06,0.002725361735881934,0,0,0,0,0,0,0
4,-0.03413258803394371,-1.830212190919843e-06,0.002726068075629508,0,0,0,0,0,0,0
5,-0.06946586018923961,-1.830212190919843e-06,0.002726597380434675,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,13.84619117960478,-3.492459654808044e-10,-1.862645149230957e-09,-13.84619117960478,3.492459654808044e-10,0
0,0,0,0,2,4.478212073518733,29.49374005291611,-6.225138844922185,-4.478212073518733,-29.49374005291611,402.6210051737726
0,0,0,0,3,4.478212073518739,29.49374005000573,-402.6210051560774,-4.478212073518739,-29.49374005000573,1170.637996057048
0,0,0,0,4,0,-4.656612873077393e-10,-1184.400000017136,0,4.656612873077393e-10,1184.399999983609
0,0,0,0,5,-15.80464718161213,0.08615913593714354,7.194881526875815,15.80464718161213,-0.08615913593714354,3.597411840610785
0,0,0,0,6,-14.3762280916181,0.07388133432505928,6.567122410016066,14.3762280916181,-0.07388133432505928,3.136042067236085
0,0,0,0,7,30.94567849619307,0.06868118436164927,6.225138863182343,-30.94567849619307,-0.06868118436164927,2.795066773893365
