1,0,0,0.0001505379971220691,0,0,0,0,0,0,0
2,-0.001804229140521417,-7.600257649729183e-08,0.0001501881876448375,0,0,0,0,0,0,0
3,-0.004054818943965696,-2.307346573050812e-07,0.0001499202262974434,0,0,0,0,0,0,0
4,-0.006302729133936038,-3.854667381128706e-07,0.000149830905848313,0,0,0,0,0,0,0
5,-0.008100700004115799,-3.854667381128706e-07,0.0001498309058483134,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1.836545259124684,25.77132367779268,1000.000000003725,-1.836545259124684,-25.77132367779268,-690.7441158697475
0,0,0,0,2,2.991187746927698,23.02480386229581,690.7441158703296,-2.991187746927698,-23.02480386229581,-345.3720579363871
0,0,0,0,3,2.991187746927701,23.0248038626014,345.3720579347573,-2.991187746927701,-23.0248038626014,3.259629011154175e-09
0,0,0,0,4,0,-2.037268131971359e-10,-2.677552402019501e-09,0,2.037268131971359e-10,-6.984919309616089e-10
0,0,0,0,5,-12.26216684164275,0.001320996395229562,0,12.26216684164275,-0.001320996395229562,0.09843391232300135
0,0,0,0,6,-11.24063632704918,-0.01682570622125867,0,11.24063632704918,0.01682570622125867,-1.309484311619161
0,0,0,0,7,-2.979351779248417,0.005774395073741667,0,2.979351779248417,-0.005774395073741667,0.4670436291362527
