1,0,0,0.0006373966563690084,0,0,0,0,0,0,0
2,-0.007648944153412798,-4.822043465818351e-08,0.0006374427256151791,0,0,0,0,0,0,0
3,-0.01721177173324236,-1.474533144794723e-07,0.0006376223098576619,0,0,0,0,0,0,0
4,-0.02677825419400962,-2.466861943007607e-07,0.0006379300430735356,0,0,0,0,0,0,0
5,-0.03443520229888657,-2.466861943007612e-07,0.0006382279744059517,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1.165210638189011,18.55565003794618,-1.722946763038635e-08,-1.165210638189011,-18.55565003794618,222.667800472118
0,0,0,0,2,1.918310492977263,16.5169622762478,-223.3186378646642,-1.918310492977263,-16.5169622762478,471.0730720106512
0,0,0,0,3,1.918310492977253,16.51696227444336,-471.0730720162392,-1.918310492977253,-16.51696227444336,718.8275061268359
0,0,0,0,4,1.4210854715202e-14,-5.238689482212067e-09,-720.0000000433065,-1.4210854715202e-14,5.238689482212067e-09,719.9999999655411
0,0,0,0,5,-8.676160389275882,0.01177042646425669,0.6596584043857465,8.676160389275882,-0.01177042646425669,0.3346706209505761
0,0,0,0,6,-8.1134549401828,0.008143564364480049,0.5128354718208891,8.1134549401828,-0.008143564364480049,0.1985627169208436
0,0,0,0,7,-2.173311967687201,0.01105841510792649,0.650837367593291,2.173311967687201,-0.01105841510792649,0.3467332429011758
