1,0,0,0.0005746093497545784,0,0,0,0,0,0,0
2,-0.006893079300372794,-5.607894162960534e-08,0.0005742580223426606,0,0,0,0,0,0,0
3,-0.01550469290655497,-1.645661040856645e-07,0.0005739872148677314,0,0,0,0,0,0,0
4,-0.02411359843798785,-2.730532665417236e-07,0.0005738969457094251,0,0,0,0,0,0,0
5,-0.03100036178650097,-2.730532665417236e-07,0.0005738969457094267,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1.355105565273191,25.15993392723612,999.9999999902211,-1.355105565273191,-25.15993392723612,-698.0807928638533
0,0,0,0,2,2.097208732303061,23.26935976085952,698.0807928433642,-2.097208732303061,-23.26935976085952,-349.0403964277357
0,0,0,0,3,2.097208732303061,23.26935976295499,349.04039642727,-2.097208732303061,-23.26935976295499,1.769512891769409e-08
0,0,0,0,4,0,-6.984919309616089e-10,-6.51925802230835e-09,0,6.984919309616089e-10,1.862645149230957e-09
0,0,0,0,5,-16.3942875108461,0.0001191966932553301,0,16.3942875108461,-0.0001191966932553301,0.009597252681945246
0,0,0,0,6,-7.293274592704225,-0.0008324484022219636,0,7.293274592704225,0.0008324484022219636,-0.07105736895329041
0,0,0,0,7,-2.031006578931424,0.0002514279308959422,0,2.031006578931424,-0.0002514279308959422,0.02174443480439158
